Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020337,16,6,2,19,25,153
E01020338,23,9,2,23,37,279
E01020339,19,6,2,13,16,226
E01020340,18,7,1,16,20,228
E01020341,27,8,2,9,7,200
E01020342,14,6,1,16,20,192
E01032628,24,10,3,18,21,273
E01032657,8,6,1,57,30,183
E01032658,11,4,1,58,44,195
E01033232,4,2,1,23,59,204
E01033233,27,13,5,510,77,812
E01033234,11,2,0,22,41,199
E01033235,16,12,5,11,20,155
E01033236,18,8,2,12,10,129
E07000040,1676,781,217,1427,1762,17415
E07000041,834,384,121,2898,3134,15699
E07000042,760,316,82,866,1151,9930
E07000043,998,413,108,1055,1428,11936
E07000044,1004,394,96,888,1032,10855
E07000045,1416,579,171,1346,1805,16319
E07000046,768,291,71,681,869,8551
E07000047,625,243,67,525,708,7063
E10000008,8080,3399,933,9685,11889,97769
E06000026,1971,888,202,4725,5556,32697
E06000027,1438,633,171,1463,1953,16809
IMDQ1,1073,476,130,2593,3525,19460
IMDQ2,2535,1093,303,3994,5197,35310
IMDQ3,3376,1384,348,4391,5053,41987
IMDQ4,2766,1199,325,2856,3736,31871
IMDQ5,1738,768,200,2040,1887,18647
E02003122,85,37,7,62,106,899
E02003123,71,41,4,114,186,1028
E02003124,58,27,5,108,190,962
E02003125,53,21,4,84,128,804
E02003126,71,19,6,109,126,932
E02003127,56,28,5,108,160,890
E02003128,74,25,7,114,195,1077
E02003129,58,34,6,71,94,750
E02003130,74,36,5,134,219,1317
E02003131,78,27,5,97,154,912
E02003132,67,30,8,96,173,1043
E02003133,74,28,5,101,134,915
E02003134,45,22,4,99,146,824
E02003135,37,17,3,102,245,953
E02003136,94,46,13,81,98,997
E02003137,69,37,16,95,91,966
E02003138,45,19,5,113,184,951
E02003139,46,14,1,86,138,797
E02003140,71,37,8,91,126,967
E02003141,42,20,4,112,231,1091
E02003142,66,28,7,119,207,1144
E02003143,67,28,7,98,164,961
E02003144,27,14,6,563,209,1182
E02003145,43,20,7,147,161,912
E02003146,33,16,4,364,228,1132
E02003147,43,17,3,135,236,1057
E02003148,43,22,5,455,215,1280
E02003149,39,16,5,322,274,1229
E02003150,61,32,7,273,400,1686
E02003151,104,52,12,80,78,939
E02003152,103,40,9,110,128,1198
E02003153,73,39,9,84,132,901
E02003154,75,33,6,84,97,849
E02003155,68,31,12,62,84,734
E02003156,79,29,6,115,187,1183
E02003157,49,18,4,86,119,807
E02003158,62,33,11,55,82,676
E02003159,44,17,4,81,99,679
E02003161,46,19,7,105,161,983
E02003163,108,50,18,49,86,1108
E02003164,108,53,14,93,107,1106
E02003165,69,31,8,75,98,892
E02003166,94,36,6,147,176,1286
E02003167,92,54,20,106,149,1241
E02003168,94,40,8,72,83,882
E02003169,110,46,12,57,66,904
E02003170,141,58,14,81,105,1230
E02003171,92,40,11,80,97,946
E02004129,78,27,7,45,61,764
E02004130,73,37,11,61,104,754
E02004131,50,30,7,53,81,676
E02004132,88,33,7,77,88,1064
E02004133,109,47,13,83,124,1065
E02004134,72,31,7,89,149,1077
E02004135,125,47,14,65,66,1069
E02004136,96,46,11,76,71,992
E02004137,83,32,8,37,52,716
E02004138,118,64,19,47,67,925
E02004139,97,47,12,60,75,825
E02004140,80,57,20,36,48,654
E02004141,66,31,7,77,61,784
E02004142,63,26,6,216,173,975
E02004143,73,32,7,61,76,829
E02004144,85,37,10,67,89,847
E02004145,104,47,16,42,40,751
E02004146,71,29,6,76,103,864
E02004147,46,25,6,91,151,873
E02004148,99,54,24,68,81,911
E02004149,69,25,8,573,157,1338
E02004150,38,17,4,166,184,867
E02004151,69,36,10,111,179,1040
E02004152,30,14,7,518,197,1093
E02004153,50,15,3,103,217,978
E02004154,39,19,6,269,253,1069
E02004155,66,28,9,93,173,940
E02004156,45,23,9,355,389,1426
E02004157,46,21,10,81,169,789
E02004158,46,24,7,112,272,1038
E02004159,84,27,5,138,285,1335
E02004160,67,36,11,86,142,948
E02004161,46,28,7,119,195,989
E02004162,56,28,9,91,198,956
E02004163,83,43,14,84,124,892
