Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020307,34,75,8,10,12,136
E01020308,42,52,5,6,9,129
E01020309,52,51,7,7,11,174
E01020310,83,164,6,13,16,248
E01020311,67,87,6,10,14,223
E01020312,50,64,3,3,5,123
E01020313,28,63,6,7,9,124
E01020314,46,75,5,5,13,174
E01020315,35,91,4,4,7,97
E01020316,43,52,3,4,6,91
E01020317,31,49,2,3,5,94
E01020318,38,62,2,3,5,86
E01020319,40,48,4,4,6,112
E01020320,57,72,5,9,10,189
E01020321,55,95,8,15,19,212
E01020322,63,95,8,17,16,233
E01020323,32,42,10,28,27,247
E01020324,36,78,3,3,5,111
E01020325,37,43,5,5,6,110
E01020326,37,65,5,6,12,130
E01020327,34,71,4,8,10,95
E01020328,32,49,9,17,25,157
E01020329,40,72,4,6,8,115
E01020330,41,126,8,12,18,171
E01020331,38,78,4,4,7,105
E01020332,43,79,5,10,9,111
E01020333,37,60,5,4,8,106
E01020334,44,83,7,13,16,152
E01020335,46,117,3,4,6,122
E01020336,34,69,3,2,3,76
E01020337,36,70,7,10,9,108
E01020338,45,72,6,10,14,131
E01020339,37,54,3,4,9,114
E01020340,36,51,4,5,8,114
E01020341,47,59,2,2,6,96
E01020342,28,47,4,5,8,92
E01032628,42,75,4,5,9,121
E01032657,21,63,26,15,12,127
E01032658,29,55,26,21,13,135
E01033232,8,16,5,14,14,64
E01033233,41,97,89,16,7,211
E01033234,17,11,4,8,8,60
E01033235,24,91,2,4,6,58
E01033236,27,56,2,2,4,55
E07000040,2946,6107,330,459,650,8480
E07000041,1588,3469,774,985,897,7190
E07000042,1473,2664,238,348,478,5145
E07000043,2007,3613,311,465,606,6789
E07000044,1874,3148,221,276,392,5392
E07000045,2698,5075,361,541,722,8481
E07000046,1658,2669,220,321,440,5554
E07000047,1243,2152,150,231,312,3997
E10000008,15487,28897,2605,3626,4497,51028
E06000026,5195,9777,2127,2703,2741,25562
E06000027,3790,7377,659,950,1205,14874
IMDQ1,2828,5563,1160,1705,1609,14927
IMDQ2,6124,11790,1569,2267,2492,25793
IMDQ3,7135,12588,1414,1678,2089,24120
IMDQ4,5316,10072,795,1142,1543,17166
IMDQ5,3069,6038,452,489,711,9459
E02003122,224,378,28,52,59,840
E02003123,186,377,51,90,75,840
E02003124,152,283,48,92,83,745
E02003125,139,222,38,62,60,640
E02003126,187,238,49,61,73,757
E02003127,148,292,49,78,78,692
E02003128,194,299,51,95,98,849
E02003129,154,351,32,46,59,666
E02003130,195,350,60,107,112,1026
E02003131,206,279,44,75,83,749
E02003132,176,349,43,84,92,838
E02003133,195,287,46,65,73,758
E02003134,119,217,45,71,72,634
E02003135,97,165,46,119,102,665
E02003136,247,536,37,48,81,929
E02003137,182,530,43,44,79,837
E02003138,118,217,51,89,106,692
E02003139,122,124,39,67,83,583
E02003140,188,409,41,61,90,829
E02003141,110,210,50,112,107,791
E02003142,174,316,54,101,101,886
E02003143,176,319,44,80,76,772
E02003144,71,200,253,102,55,730
E02003145,112,264,66,78,70,702
E02003146,86,173,164,111,104,736
E02003147,115,166,61,115,96,740
E02003148,115,234,205,105,84,858
E02003149,104,195,145,133,110,805
E02003150,162,344,123,195,145,1222
E02003151,275,577,36,38,61,932
E02003152,272,446,50,62,94,1050
E02003153,192,432,38,64,78,771
E02003154,197,336,38,47,61,748
E02003155,178,409,28,41,59,646
E02003156,209,315,52,91,110,934
E02003157,128,190,39,58,72,630
E02003158,163,416,25,40,50,616
E02003159,117,188,37,48,57,532
E02003161,121,251,47,78,79,774
E02003163,284,648,22,42,59,1113
E02003164,285,611,42,52,76,1031
E02003165,183,363,34,48,79,784
E02003166,248,358,66,86,95,1066
E02003167,243,720,48,72,85,1098
E02003168,248,420,32,40,59,811
E02003169,290,531,26,32,43,909
E02003170,371,648,36,51,66,1185
E02003171,242,471,36,47,55,874
E02004129,154,228,12,17,23,417
E02004130,147,346,18,34,42,463
E02004131,87,214,12,19,27,300
E02004132,153,233,17,21,40,457
E02004133,204,393,21,32,41,537
E02004134,137,242,22,38,54,488
E02004135,212,362,14,15,27,518
E02004136,152,306,15,16,34,415
E02004137,147,243,9,13,20,366
E02004138,202,507,11,16,25,507
E02004139,164,346,13,18,23,415
E02004140,126,438,7,11,11,334
E02004141,110,214,18,14,27,344
E02004142,102,177,39,36,24,343
E02004143,118,221,12,17,32,336
E02004144,134,258,14,20,31,359
E02004145,165,364,9,10,21,373
E02004146,142,235,21,30,48,435
E02004147,102,240,30,58,65,522
E02004148,188,539,20,25,35,553
E02004149,104,183,100,32,26,392
E02004150,83,157,47,66,61,443
E02004151,134,314,31,56,62,534
E02004152,59,160,142,58,39,397
E02004153,91,112,28,68,70,423
E02004154,72,169,64,64,53,379
E02004155,144,298,32,62,60,577
E02004156,112,295,137,165,112,830
E02004157,79,212,19,42,40,305
E02004158,99,242,35,97,74,537
E02004159,134,171,28,63,65,460
E02004160,124,302,22,41,51,449
E02004161,105,263,44,79,86,601
E02004162,101,235,23,56,58,428
E02004163,147,356,21,36,41,434
