Label,Indicator,Year,Devon Town,Value
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Barnstaple,0.108331184
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Bideford/Northam,0.114304376
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Braunton,0.052410901
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Crediton,0.071875
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Cullompton,0.072501295
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Dartmouth,0.089928058
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Dawlish,0.093283582
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Exeter,0.063454343
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Exmouth,0.055578011
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Great Torrington,0.087173101
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Holsworthy,0.0670347
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Honiton,0.094134685
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Ilfracombe,0.118466899
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Ivybridge,0.048480931
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Kingsbridge,0.060827251
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Lynton and Lynmouth,Suppressed
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Moretonhampstead,0.052083333
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Newton Abbot,0.074331021
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Okehampton,0.077854671
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Ottery St Mary,0.074106364
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Seaton,0.054869684
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Sidmouth,0.047418335
Benefits 16 to 24 2002,Benefits 16 to 24,2002,South Molton,0.070422535
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Tavistock,0.075757576
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Teignmouth,0.089403974
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Tiverton,0.084459459
Benefits 16 to 24 2002,Benefits 16 to 24,2002,Totnes,0.073810826
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Ashburton/Buckfastleigh,0.095168375
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Axminster,0.055668016
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Barnstaple,0.107307103
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Bideford/Northam,0.114923924
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Braunton,0.044466403
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Crediton,0.075392039
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Cullompton,0.066157761
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Dartmouth,0.089605735
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Dawlish,0.075046904
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Exeter,0.061876345
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Exmouth,0.051122694
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Great Torrington,0.07518797
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Holsworthy,0.058869702
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Honiton,0.095609065
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Ilfracombe,0.128458498
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Ivybridge,0.051449953
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Kingsbridge,0.051628276
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Lynton and Lynmouth,Suppressed
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Moretonhampstead,0.017301038
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Newton Abbot,0.078771483
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Okehampton,0.083429229
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Ottery St Mary,0.048629531
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Seaton,0.05242464
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Sidmouth,0.048806941
Benefits 16 to 24 2003,Benefits 16 to 24,2003,South Molton,0.071090047
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Tavistock,0.078988942
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Teignmouth,0.090497738
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Tiverton,0.086913742
Benefits 16 to 24 2003,Benefits 16 to 24,2003,Totnes,0.091412742
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Ashburton/Buckfastleigh,0.086580087
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Axminster,0.058262712
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Barnstaple,0.099047141
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Bideford/Northam,0.115681234
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Braunton,0.041771094
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Crediton,0.076923077
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Cullompton,0.058051489
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Dartmouth,0.071005917
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Dawlish,0.080572963
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Exeter,0.05647138
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Exmouth,0.048123195
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Great Torrington,0.075662043
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Holsworthy,0.080275229
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Honiton,0.073529412
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Ilfracombe,0.108695652
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Ivybridge,0.050660117
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Kingsbridge,0.058869702
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Lynton and Lynmouth,Suppressed
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Moretonhampstead,0.034129693
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Newton Abbot,0.06381323
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Okehampton,0.081323612
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Ottery St Mary,0.039198606
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Seaton,0.061559508
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Sidmouth,0.06993007
Benefits 16 to 24 2004,Benefits 16 to 24,2004,South Molton,0.073529412
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Tavistock,0.073852295
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Teignmouth,0.087605451
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Tiverton,0.084341184
Benefits 16 to 24 2004,Benefits 16 to 24,2004,Totnes,0.084745763
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Ashburton/Buckfastleigh,0.072944297
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Axminster,0.067778936
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Barnstaple,0.10226179
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Bideford/Northam,0.115214646
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Braunton,0.028203062
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Crediton,0.081967213
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Cullompton,0.05656665
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Dartmouth,0.071664829
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Dawlish,0.082680592
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Exeter,0.056901615
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Exmouth,0.051877004
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Great Torrington,0.07985258
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Holsworthy,0.065284178
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Honiton,0.067704807
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Ilfracombe,0.103969754
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Ivybridge,0.051836493
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Kingsbridge,0.067064083
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Lynton and Lynmouth,0.037878788
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Moretonhampstead,0.016949153
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Newton Abbot,0.069552985
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Okehampton,0.068008705
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Ottery St Mary,0.038693035
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Seaton,0.060810811
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Sidmouth,0.048543689
Benefits 16 to 24 2005,Benefits 16 to 24,2005,South Molton,0.067446043
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Tavistock,0.080995654
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Teignmouth,0.096092249
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Tiverton,0.078996283
Benefits 16 to 24 2005,Benefits 16 to 24,2005,Totnes,0.078822911
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Ashburton/Buckfastleigh,0.085413929
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Axminster,0.062827225
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Barnstaple,0.099438465
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Bideford/Northam,0.112087246
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Braunton,0.036290323
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Crediton,0.080229226
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Cullompton,0.064935065
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Dartmouth,0.061728395
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Dawlish,0.081127242
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Exeter,0.062103165
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Exmouth,0.056285178
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Great Torrington,0.071174377
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Holsworthy,0.083018868
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Honiton,0.081859856
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Ilfracombe,0.124921924
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Ivybridge,0.05911188
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Kingsbridge,0.055514434
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Lynton and Lynmouth,0.038461538
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Moretonhampstead,0.032467532
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Newton Abbot,0.076708508
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Okehampton,0.065104167
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Ottery St Mary,0.052264808
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Seaton,0.056603774
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Sidmouth,0.056925996
Benefits 16 to 24 2006,Benefits 16 to 24,2006,South Molton,0.091463415
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Tavistock,0.077609624
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Teignmouth,0.108487556
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Tiverton,0.104486785
Benefits 16 to 24 2006,Benefits 16 to 24,2006,Totnes,0.076923077
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Ashburton/Buckfastleigh,0.070512821
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Axminster,0.075604839
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Barnstaple,0.090888689
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Bideford/Northam,0.106163374
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Braunton,0.027977618
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Crediton,0.088614393
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Cullompton,0.059608965
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Dartmouth,0.072674419
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Dawlish,0.111662531
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Exeter,0.061403917
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Exmouth,0.053960124
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Great Torrington,0.070960699
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Holsworthy,0.090566038
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Honiton,0.06127451
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Ilfracombe,0.123792271
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Ivybridge,0.05106383
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Kingsbridge,0.060369318
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Lynton and Lynmouth,0.03875969
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Moretonhampstead,0.06557377
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Newton Abbot,0.077406499
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Okehampton,0.074915418
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Ottery St Mary,0.056228374
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Seaton,0.067985167
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Sidmouth,0.066666667
Benefits 16 to 24 2007,Benefits 16 to 24,2007,South Molton,0.075440067
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Tavistock,0.070610687
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Teignmouth,0.092764378
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Tiverton,0.083749633
Benefits 16 to 24 2007,Benefits 16 to 24,2007,Totnes,0.078720163
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Ashburton/Buckfastleigh,0.085978836
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Axminster,0.070140281
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Barnstaple,0.096025011
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Bideford/Northam,0.12195122
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Braunton,0.031055901
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Crediton,0.089852008
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Cullompton,0.06826742
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Dartmouth,0.075400566
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Dawlish,0.100806452
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Exeter,0.066309255
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Exmouth,0.049737746
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Great Torrington,0.074946467
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Holsworthy,0.0710546
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Honiton,0.066747573
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Ilfracombe,0.108187135
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Ivybridge,0.054469274
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Kingsbridge,0.068740955
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Lynton and Lynmouth,0.04
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Moretonhampstead,0.0330033
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Newton Abbot,0.078148482
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Okehampton,0.066300869
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Ottery St Mary,0.061082024
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Seaton,0.054811206
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Sidmouth,0.059252507
Benefits 16 to 24 2008,Benefits 16 to 24,2008,South Molton,0.072992701
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Tavistock,0.06456241
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Teignmouth,0.09864365
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Tiverton,0.092456707
Benefits 16 to 24 2008,Benefits 16 to 24,2008,Totnes,0.072864322
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Ashburton/Buckfastleigh,0.101078167
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Axminster,0.076481836
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Barnstaple,0.121462001
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Bideford/Northam,0.156521739
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Braunton,0.060882801
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Crediton,0.11476265
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Cullompton,0.080113101
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Dartmouth,0.066730219
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Dawlish,0.117554859
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Exeter,0.086174685
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Exmouth,0.075714556
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Great Torrington,0.099268548
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Holsworthy,0.101123596
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Honiton,0.097239649
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Ilfracombe,0.136946387
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Ivybridge,0.081289218
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Kingsbridge,0.068493151
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Lynton and Lynmouth,0.048076923
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Moretonhampstead,0.05988024
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Newton Abbot,0.103039288
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Okehampton,0.101763908
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Ottery St Mary,0.060501296
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Seaton,0.100628931
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Sidmouth,0.084825636
Benefits 16 to 24 2009,Benefits 16 to 24,2009,South Molton,0.088
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Tavistock,0.094575303
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Teignmouth,0.143555284
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Tiverton,0.116009281
Benefits 16 to 24 2009,Benefits 16 to 24,2009,Totnes,0.109567076
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Ashburton/Buckfastleigh,0.078125
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Axminster,0.081154193
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Barnstaple,0.108624095
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Bideford/Northam,0.131391031
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Braunton,0.044313146
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Crediton,0.108080288
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Cullompton,0.086042065
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Dartmouth,0.07367387
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Dawlish,0.096006144
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Exeter,0.074865108
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Exmouth,0.074484339
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Great Torrington,0.086294416
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Holsworthy,0.094134685
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Honiton,0.092535472
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Ilfracombe,0.117344018
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Ivybridge,0.068074465
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Kingsbridge,0.085073473
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Lynton and Lynmouth,Suppressed
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Moretonhampstead,0.05952381
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Newton Abbot,0.099853157
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Okehampton,0.08912656
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Ottery St Mary,0.05785124
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Seaton,0.062111801
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Sidmouth,0.065543071
Benefits 16 to 24 2010,Benefits 16 to 24,2010,South Molton,0.074276779
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Tavistock,0.090810025
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Teignmouth,0.13064133
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Tiverton,0.110049233
Benefits 16 to 24 2010,Benefits 16 to 24,2010,Totnes,0.108813928
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Ashburton/Buckfastleigh,0.109809663
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Axminster,0.074626866
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Barnstaple,0.120364346
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Bideford/Northam,0.13150289
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Braunton,0.033507074
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Crediton,0.1025
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Cullompton,0.096926714
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Dartmouth,0.062022901
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Dawlish,0.10546875
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Exeter,0.075371458
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Exmouth,0.080439474
Benefits 16 to 24 2011,Benefits 16 to 24,2011,Great Torrington,0.0999001
