Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01019916,1018.696436,1076.854325,1087.777313,993.990811,982.6612484,973.495186
E01019917,1022.658027,1090.34425,1083.498395,1070.332613,1055.724744,1039.502264
E01019918,1016.997909,1038.860197,1027.816387,939.0225508,927.6096068,908.4424775
E01019919,1125.649786,1061.659474,1011.259647,1009.925262,1001.328638,994.8597657
E01019920,1092.778445,1105.357587,1201.755028,1273.759637,1254.02542,1251.546795
E01019921,1158.21937,1146.999297,1101.610701,1088.792799,1057.291785,1049.724448
E01019922,1581.950388,1519.485691,1449.495393,1297.924735,1277.924042,1279.999471
E01019923,1179.96265,1217.177667,1160.16996,1083.385644,1069.095719,1066.287187
E01019924,1121.306942,1128.032988,1107.82452,1091.723063,1073.736524,1055.700104
E01019925,1136.984505,1186.678479,1146.660075,1090.871428,1079.35639,1053.449862
E01019927,1114.065357,1071.824459,1059.708116,1031.317707,1011.398265,978.3156931
E01019928,1053.494879,1110.980707,1114.514016,1170.223327,1139.445179,1139.351294
E01019929,1022.340802,1041.30637,1088.867029,1080.732694,1048.359747,1058.876753
E01019930,891.3971803,963.0598481,1046.251306,1050.702201,1047.988094,1037.44335
E01019931,1019.886958,982.8115821,1017.067273,1083.243977,1072.639478,1043.092687
E01019932,950.7594837,916.7714678,922.1098619,876.8005522,869.0592592,857.3336906
E01019933,1151.925861,1127.75466,1095.121928,1053.941012,1045.119913,1016.323534
E01019934,863.929824,896.1141153,845.1237304,822.298396,816.2537527,793.0533758
E01019935,1078.782073,1079.025303,1202.294076,1087.470576,1081.322625,1074.576737
E01019936,1257.146621,1264.233878,1043.159667,914.1270892,923.5592105,920.8580785
E01019937,821.8701186,749.530505,728.6839288,702.328963,697.930284,689.2079755
E01019938,759.76755,758.929965,770.8129942,764.1573267,755.7914397,719.2140069
E01019939,1077.845695,979.2715408,912.6087006,944.9481917,907.8507845,941.4504202
E01019940,1067.271181,1044.675384,945.3545845,828.4876735,823.7690898,801.5534738
E01019942,1016.443146,1002.089544,1017.384464,958.7887596,947.1696127,937.819411
E01019943,1107.283548,1132.580475,1082.506303,992.3004931,976.1914901,973.2386624
E01019944,913.3137995,984.2041594,1061.031964,1138.510866,1130.38327,1125.12982
E01019945,827.7736411,917.8238785,857.6469507,847.1752627,780.8812111,780.3497056
E01019946,937.9537649,898.5712323,918.8761003,937.9403487,901.8680777,918.7129079
E01019947,771.660605,782.1593985,788.1947455,830.7830046,811.6823201,804.5353228
E01019948,922.7072766,947.31563,880.1535188,873.8269804,842.8947687,845.330635
E01019949,786.3050044,789.8274012,835.9543665,783.3648223,760.6489358,742.4359668
E01019950,1173.440522,1151.729563,1153.871595,1097.988027,1046.061778,1065.439004
E01019951,741.9789724,681.8201865,688.6554866,695.4441244,688.6846518,677.6994201
E01019952,850.7973911,883.4088607,1050.824812,1181.672514,1158.93224,1138.809385
E01019953,950.3424836,870.4292599,893.5348239,878.6095485,850.149207,851.6381965
E01019954,1101.824094,1086.575431,976.3345156,975.7614637,959.5931825,950.5779344
E01019955,938.8208691,918.3798627,884.7869958,807.4806477,791.6838077,788.1251956
E01019956,950.6618703,893.7227466,907.1836806,1007.273607,990.2092239,970.0303874
E01019957,662.0408315,648.6438957,498.4189642,540.5738652,529.0978036,516.8685663
E01019958,915.2341911,1016.853251,933.0234733,836.5792131,825.4948814,819.0285719
E01019959,1318.915326,1193.418264,1091.646844,1036.326335,1028.115,1023.801538
E01019960,1025.455122,983.7468928,986.4892611,1007.133989,999.9015957,991.7999027
E01019961,684.1163729,625.8498471,666.5492327,717.3821256,710.95628,702.642904
E01019962,826.2662158,798.3942258,804.0070358,772.9420808,767.6136058,757.3778043
E01019963,959.0173042,947.3395022,882.0439585,837.3198469,823.6229881,814.0755432
