Area,2005_LCI,2005_UCI,2006_LCI,2006_UCI,2007_LCI,2007_UCI,2008_LCI,2008_UCI,2009_LCI,2009_UCI,2010_LCI,2010_UCI,2011_LCI,2011_UCI,2012_LCI,2012_UCI,2013_LCI,2013_UCI,2014_LCI,2014_UCI,2015_LCI,2015_UCI,2016_LCI,2016_UCI,2017_LCI,2017_UCI
E01019952,0.004036125,0.007920882,0.002844464,0.006854377,0.00633202,0.010117471,0.004667042,0.008613584,0.007458203,0.011406998,0.007335568,0.011221348,0.005012282,0.008823215,0.007306051,0.010985094,0.008154173,0.012059084,0.00788514,0.01150564,0.006225977,0.009949524,0.006225977,0.009949524,,
E01019953,0.006473788,0.010341916,0.005752058,0.009741083,#,#,0.003989991,0.008501806,0.007916313,0.012099941,0.005276504,0.009729417,0.005886334,0.010348419,0.008758935,0.013143168,0.006216084,0.010519807,0.007768605,0.012387642,0.005050324,0.009895491,0.007768605,0.012387642,,
E01019954,0.005979005,0.010122075,0.007412975,0.011144217,0.006754609,0.010340988,0.002765193,0.006664289,0.009899563,0.013359588,0.007440197,0.01118472,0.006463765,0.010095955,0.007826657,0.010932326,0.010804863,0.014214361,0.007916611,0.010574649,0.004693289,0.007516435,0.004693289,0.007516435,,
E01019955,0.007172276,0.010974048,0.004228183,0.008295297,0.005548474,0.009399093,0.005073031,0.00892935,0.006494244,0.010143129,0.00447988,0.008270501,0.007942029,0.011587749,0.00569442,0.00964428,0.005762574,0.009460081,0.006386408,0.010203588,0.006386408,0.010203588,0.004150227,0.008143351,,
E01019956,0.006073409,0.009707804,0.005715376,0.009383232,0.002752408,0.006633628,0.004175891,0.008193377,0.009153548,0.01301963,0.005506862,0.009686737,0.005091544,0.00896169,0.007058793,0.010802114,0.005421272,0.009537391,0.004124877,0.008093931,0,0.004499479,0.004124877,0.008093931,,
E01019957,0.004028094,0.009686271,0.003889916,0.009356288,#,#,#,#,0.00638535,0.011754209,0.004744587,0.010097144,0.007258109,0.012264655,0.004623967,0.009842402,#,#,0,0.006098871,0.005594201,0.010951794,0,0.006098871,,
E01019958,0.00453335,0.008368537,0.004889329,0.008608344,0.006533922,0.010006192,0.003761826,0.007385745,0.006986916,0.010509881,0.00274606,0.006618403,0.008649664,0.012184245,0.006324326,0.010105287,0.004376635,0.008081162,0.004201874,0.008244022,0.004201874,0.008244022,0.004201874,0.008244022,,
E01019959,0.004334694,0.009231057,0.00743871,0.012182387,0.004271076,0.009096529,0.005505978,0.010149008,0.007620734,0.0121544,0.007393401,0.011795628,0.004354151,0.009272195,0.007507305,0.012293514,0.005570581,0.010267082,0.0052141,0.010213762,0,0.005685291,0.0052141,0.010213762,,
E01019960,0.004212358,0.008264456,0.004361557,0.008053506,0.002844464,0.006854377,0.002924818,0.007047006,0.006667155,0.010410671,0.005377824,0.009112273,0.003406222,0.007264888,0.004021703,0.007892757,0.002889331,0.00696194,0.004222895,0.008284991,0.004222895,0.008284991,0.004222895,0.008284991,,
E01019961,0.003553379,0.005851803,0.002458198,0.00483614,0.003138857,0.005335816,0.003675715,0.0058952,0.004766993,0.006898556,0.004613496,0.006761785,0.004034161,0.006199402,0.003616963,0.005801451,0.002353673,0.004631257,0.002366872,0.004657133,0.002366872,0.004657133,0.002366872,0.004657133,,
E01019962,0.002376868,0.00467673,0.00297471,0.005252225,0.002381899,0.00468659,0.003609438,0.005789443,0.005040452,0.007134634,0.004436841,0.006504423,0.00486004,0.00688092,0.004354846,0.00647384,0.004183368,0.006316994,0.004469871,0.006552553,0.002289826,0.004506077,0.002289826,0.004506077,,
E01019963,#,#,0.003663859,0.007194507,0.00398202,0.00735693,0.003900238,0.007206728,0.007444513,0.010613292,0.005525362,0.008838642,0.005608722,0.008970933,0.005276993,0.00866895,0.003998789,0.007387725,0.003782899,0.007426873,0.003782899,0.007426873,0,0.004126976,,
E01019964,0.001694542,0.003624337,0.001629088,0.003484717,#,#,0.001228008,0.002967634,0.002541385,0.004082433,0,0.00180399,#,#,#,#,0.001163792,0.002812768,0.001770987,0.003487897,0,0.001933532,0.001770987,0.003487897,,
E01019965,0.003612895,0.007094998,0.003172298,0.00676857,#,#,0.003098002,0.006610856,0.006938252,0.01001132,0.004970895,0.008169671,0.00672844,0.009833321,0.005444444,0.008710196,0.002956377,0.006310108,0.003570865,0.007012922,0.003570865,0.007012922,0.003570865,0.007012922,,
E01019966,0.006677215,0.012286021,0.004921097,0.01046974,0.00638535,0.011754209,0.007153978,0.01255335,0.007473303,0.013107459,0.004243431,0.010200194,0.009099648,0.014482665,#,#,0.006034078,0.011804781,0.006363886,0.012443546,0,0.006935984,0,0.006935984,,
E01019967,0.002942891,0.007090323,0.005186173,0.009126968,#,#,0,0.004676299,0.005818312,0.009852335,0.005400289,0.009500771,#,#,0.00448067,0.008787174,0.003729227,0.007949582,0.005088378,0.009969457,0.005088378,0.009969457,0,0.005548471,,
E01019968,0.004170012,0.007702059,0.004080413,0.007537592,0.004671075,0.008226734,0.00281754,0.006789821,0.0084961,0.01209528,0.007463705,0.011048428,0.007906575,0.011393559,0.007144417,0.010580418,0.006611148,0.010324026,0.005757633,0.009207172,0.005757633,0.009207172,0.003740987,0.00734507,,
E01019969,0.003909934,0.00767475,0.005948465,0.009509772,0.005004842,0.008484879,0.003946493,0.007746068,0.009109824,0.012591345,0.008326649,0.011856766,0.007866358,0.011478529,0.009614991,0.013072878,0.008852984,0.012348868,0.008921882,0.012334688,0.005989538,0.009574879,0.00758627,0.011074056,,
E01019970,0.005982653,0.009563966,0.004527946,0.008358629,0.003422244,0.007298869,0.004065281,0.007977737,0.006501909,0.010154991,0.00654828,0.010226752,0.004976526,0.008760737,0.005006287,0.00881274,0.003442486,0.007341795,0.004055516,0.007958695,0,0.004423935,0,0.004423935,,
E01019971,0.005676061,0.008307179,0.004988401,0.007655715,0.005386023,0.007995539,0.005243614,0.007785645,0.008192419,0.010654757,0.008660854,0.011113665,0.008384483,0.010806827,0.007226305,0.009604752,0.007891342,0.010367101,0.007849803,0.010213746,0.004211033,0.006748671,0.005336676,0.007814067,,
E01019972,0.006746508,0.010151616,0.008383771,0.011599103,0.007378899,0.010640783,0.007355147,0.010606872,0.009916654,0.012928754,0.007159154,0.010210398,0.010151827,0.013054411,0.009989823,0.012796651,0.006331854,0.009533118,0.006503194,0.009507045,0.005133014,0.00821557,0.006503194,0.009507045,,
E01019973,0.004794127,0.008441918,0.003406222,0.007264888,0.00383445,0.007527475,0.003309384,0.007059472,0.009294688,0.012739223,0.007710251,0.011253135,0.006707735,0.010269895,0.007754525,0.011176758,0.007394137,0.010946491,0.007261015,0.010603965,0.003724481,0.007312851,0.005732268,0.009166939,,
E01019974,0.007088557,0.010498496,0.00703544,0.010582163,0.006684541,0.010234713,0.006388804,0.009979918,0.009638945,0.01301241,0.007454938,0.011035582,0.009832977,0.013183074,0.011756595,0.015085894,0.010935398,0.014237685,0.010961702,0.014204392,0.00589457,0.009424328,0.00589457,0.009424328,,
E01019975,0.00960596,0.012968451,0.009965705,0.01319793,0.010228774,0.013466803,0.011032589,0.014231042,0.012354153,0.015447876,0.013116093,0.016154639,0.014370173,0.017540126,0.012504976,0.015844249,0.008842725,0.012127101,0.008596727,0.011890338,0.007309227,0.010673672,0.0057704,0.009227422,,
E01019976,0.003766852,0.009062263,0.003511352,0.008451407,0.004990608,0.009779401,0.005917755,0.010901204,0.009896121,0.014600155,0.006958172,0.011762966,0.006426988,0.010873393,0.00659507,0.010813839,0.004558776,0.009704678,0.004075094,0.00799687,0.004075094,0.00799687,0.004075094,0.00799687,,
E01019977,0.008070987,0.011496691,0.008278573,0.01166735,0.006608374,0.010119163,0.006366653,0.009945626,0.011187842,0.014493074,0.007557882,0.01089624,0.00908334,0.012358805,0.009003683,0.012251727,0.007325854,0.010846418,0.00702919,0.010268651,0.003605179,0.007079932,0.003605179,0.007079932,,
E01019980,0.003774783,0.006410939,0.005763764,0.00823574,0.008207569,0.01058125,0.005133871,0.00774219,0.009794158,0.012251052,0.007544676,0.010145911,0.00846681,0.010958438,0.008576407,0.011098691,0.007434106,0.009998679,0.007349434,0.009824385,0.006494995,0.009008627,0.005519528,0.0080798,,
E01019981,0.006202625,0.009340213,0.007983671,0.011149295,0.006734989,0.009979674,0.00804249,0.011338235,0.011501537,0.014646653,0.010697421,0.013866794,0.011620718,0.014638724,0.012444343,0.015381236,0.011319973,0.014475054,0.0104921,0.013329387,0.003371211,0.006622886,0.0065744,0.00961021,,
E01019982,0.005594954,0.008303331,0.006091517,0.008610292,0.007246689,0.009749019,0.00623818,0.008732061,0.009307822,0.011722404,0.009888955,0.012332031,0.009055253,0.011445562,0.009238175,0.01163575,0.007743006,0.010227676,0.007270692,0.009720135,0.005460209,0.007993608,0.006425297,0.008912782,,
E01019983,0.003924418,0.007251141,0.003008331,0.006420451,0.004738782,0.008036922,0.003940705,0.007281055,0.009243776,0.012325743,0.007703072,0.010978074,0.006650546,0.010008542,0.006638632,0.010165069,0.006398509,0.009632589,0.007457782,0.010888403,0.003825761,0.007510519,0.003825761,0.007510519,,
E01019984,0.004236152,0.007465543,0.006196302,0.009330773,0.005450145,0.008719247,0.005084734,0.008355406,0.008905049,0.012033429,0.005100663,0.00838139,0.006969849,0.010182785,0.007036679,0.010279486,0.005852603,0.009149182,0.005444444,0.008710196,0.005444444,0.008710196,0.003537198,0.006947169,,
E01019985,0.007507269,0.01059131,0.00874486,0.011903644,0.008381926,0.011699206,0.008326649,0.011856766,0.011491782,0.014814319,0.010667521,0.013893857,0.011526893,0.014678448,0.012686385,0.015808312,0.012625355,0.015883059,0.010768603,0.013675671,0.007939132,0.010990473,0.007939132,0.010990473,,
E01019986,0.003932704,0.007719169,0.004832875,0.008509661,0.002687184,0.006477177,0.003795656,0.007451771,0.00788274,0.0112314,0.007182059,0.010489787,0.00647347,0.009744433,0.005608722,0.008970933,0.005441595,0.008937251,0.005663652,0.009058088,0.005663652,0.009058088,0.005663652,0.009058088,,
E01019987,0.005546208,0.008673918,0.006904277,0.010087885,0.004442995,0.007827678,0.005693613,0.008729486,0.009018805,0.011958928,0.0081093,0.01065039,0.006953248,0.009245135,0.007359718,0.009675433,0.007356629,0.010380888,0.006295381,0.008734079,0.004221279,0.006764994,0.004221279,0.006764994,,
E01019988,0.007105736,0.01108869,0.004160455,0.008163288,0.005218502,0.009183424,0.006003373,0.009851989,0.007774582,0.011503707,0.005218502,0.009183424,0.007041651,0.010776139,0.00871132,0.012270075,0.007774582,0.011503707,0.007374514,0.010768053,0.003782899,0.007426873,0.003782899,0.007426873,,
E01019989,0.004593662,0.008479097,0.005494824,0.009308936,0.005923294,0.009721689,0.006798806,0.010614284,0.010324351,0.013924931,0.0091918,0.01293844,0.009606559,0.013386415,0.009310833,0.012979507,0.007145765,0.010933887,0.006203714,0.009914259,0.004031306,0.007911484,0.004031306,0.007911484,,
E01019990,0.008414938,0.011547025,0.011489868,0.014525914,0.011428888,0.014501532,0.010237235,0.013552631,0.016452302,0.01937867,0.013255823,0.016282409,0.013827469,0.016971597,0.014518599,0.017527351,0.011956189,0.015159985,0.011235512,0.014259818,0.007044184,0.010290344,0.009371421,0.012493828,,
E01019991,0.008354144,0.011660864,0.008409894,0.011737801,0.008456636,0.011698771,0.007261649,0.010473365,0.011343473,0.014394782,0.012137871,0.015091735,0.011486656,0.014472414,0.011876512,0.014771889,0.010813912,0.013893631,0.009283267,0.012056178,0.004985508,0.007981142,0.004985508,0.007981142,,
E01019992,0.007491663,0.010679831,0.007036679,0.010279486,0.007025776,0.01040641,0.004950344,0.008393151,0.010573335,0.013772907,0.009298365,0.012558337,0.010740834,0.013745038,0.008982868,0.012056966,0.009318944,0.012585786,0.008423021,0.011243563,0.004995077,0.007996353,0.004995077,0.007996353,,
E01019993,0.004114823,0.008074331,0.002787853,0.006718633,0.00557831,0.00916,#,#,0.006218538,0.009937741,0.007024593,0.01075029,0.007615972,0.011271473,0.007765069,0.011489782,0.004040955,0.007930301,0.00393729,0.007728115,0.00393729,0.007728115,0,0.004295159,,
E01019994,0.007157788,0.009838421,0.007858004,0.010633333,0.006491263,0.009266185,0.007742403,0.010478509,0.008521166,0.011185255,0.004988401,0.007655715,0.008732684,0.011119845,0.008631782,0.011076781,0.008010052,0.010698145,0.006933548,0.009273522,0.005206269,0.007624468,0.006126901,0.008502237,,
E01019995,0.008629305,0.012155901,0.014806388,0.018397698,0.013412512,0.01674762,0.011347724,0.014569152,0.01551668,0.018381736,0.014658799,0.017559681,0.015913896,0.018540108,0.013947494,0.016557913,0.014329319,0.017269114,0.011288247,0.013607705,0.007417405,0.009914359,0.007417405,0.009914359,,
E01019996,0.007568883,0.011048937,0.005059667,0.007514406,0.004197449,0.006727029,0.004839701,0.007576453,0.00889464,0.011611965,0.00899042,0.01185587,0.009522374,0.012421186,0.008871951,0.011835783,0.007836067,0.010603956,0.011362875,0.015108622,0.006750888,0.010780356,0.004387514,0.008605739,,
E01019997,0.006153569,0.008788121,0.005111506,0.007843311,0.006225999,0.008798797,0.005204909,0.007728583,0.007255378,0.009643026,0.007913955,0.010250304,0.006469442,0.008770438,0.006863423,0.009180577,0.007843495,0.010205622,0.007353046,0.009573606,0.003943049,0.006321579,0.002560734,0.005037055,,
E01019998,0.004135698,0.007289591,0.00410729,0.007239823,0.005225783,0.008362956,0.0058193,0.008920637,0.007770356,0.010854503,0.00799622,0.011068658,0.00518733,0.008522745,0.008571467,0.011670316,0.007299046,0.010407948,0.00698459,0.010204116,0.005513655,0.008820061,0.003582231,0.007035117,,
E01019999,0.002765193,0.006664289,0.003682043,0.007849609,0.005735509,0.009416014,0.004718466,0.008309617,0.008911665,0.012220521,0.006272455,0.009609259,0.005290213,0.008964964,0.005352498,0.009069693,0.003782899,0.007426873,0.003869606,0.00759607,0.003869606,0.00759607,0.003869606,0.00759607,,
E01020000,0.00880146,0.012277849,0.008947264,0.012478793,0.008201562,0.011680623,0.00657839,0.01007367,0.011317553,0.014658577,0.012323416,0.015737162,0.011421448,0.014934784,0.013563356,0.017041726,0.011715744,0.015034292,0.011383542,0.014742753,0.006123427,0.009787062,0.007755518,0.011318503,,
E01020001,0.004581199,0.007771437,0.004058612,0.007497567,0.0058094,0.009082193,0.005060553,0.008578634,0.007737348,0.011292265,0.005675532,0.009318349,0.003825761,0.007510519,0.007142921,0.010742235,0.004918053,0.008658549,0.004089902,0.008025743,0.004089902,0.008025743,0.004089902,0.008025743,,
E01020002,0.007152469,0.010592226,0.008542917,0.011921331,0.006187871,0.009668761,0.008354027,0.011772494,0.011555139,0.014831362,0.0100321,0.013362889,0.011561693,0.014779404,0.012394908,0.015497996,0.010960419,0.014269788,0.010027106,0.013009423,0.008029212,0.011113837,0.008029212,0.011113837,,
E01020003,0.006803838,0.010864097,0.004796712,0.008851164,0.006807207,0.010627274,0.005687296,0.009632315,0.00574479,0.009728876,0.00554171,0.009387728,0.006852999,0.010310342,0.005776804,0.00923758,0.004802777,0.008862275,0.00354835,0.006968949,0.00354835,0.006968949,0.00354835,0.006968949,,
E01020004,0.003055714,0.006521068,0.004019951,0.007426583,0.004332619,0.007634463,0.002506187,0.006042838,0.007277067,0.010495383,0.006139649,0.009407536,0.005159932,0.008478062,0.006446009,0.009703463,0.002538243,0.006119783,0.003518767,0.006911169,0.003518767,0.006911169,0.003518767,0.006911169,,
E01020005,0.007200626,0.010386212,0.007204829,0.010168757,0.007065969,0.009974633,0.007376186,0.010309325,0.011211806,0.013880446,0.009831831,0.01250143,0.008508586,0.011227604,0.008943045,0.011619534,0.008564785,0.011363719,0.007945129,0.010612343,0.005968424,0.008731602,0.005968424,0.008731602,,
E01020006,0.006164258,0.00880326,0.006170615,0.008562401,0.004237551,0.006510129,0.004631341,0.006882285,0.00873404,0.010765848,0.007452124,0.009540518,0.007224229,0.009217124,0.006552148,0.00850154,0.00789288,0.009958749,0.007165323,0.008993456,0.004168045,0.006112585,0.004168045,0.006112585,,
E01020007,0.006450567,0.009113423,0.005579862,0.007817415,0.00616978,0.008427152,0.00423347,0.006633012,0.00849521,0.010782319,0.008515327,0.010807568,0.009399714,0.01160475,0.007295173,0.009641805,0.006817035,0.009176199,0.006428318,0.008603492,0.003807475,0.006105389,0.005679822,0.007886509,,
E01020008,0.005497753,0.007777185,0.005962633,0.008276088,0.005781065,0.008026008,0.005694149,0.008052895,0.0086057,0.010690436,0.006727164,0.008807301,0.006459517,0.008459844,0.007407504,0.009382957,0.006966905,0.009118322,0.006283232,0.008192125,0.004267694,0.006257882,0.003366622,0.005401816,,
E01020009,0.006139968,0.009246659,0.006687794,0.009653202,0.005854547,0.00897423,0.006721593,0.009823406,0.008964163,0.011821655,0.007880639,0.010739602,0.007954502,0.010762535,0.008660639,0.011425955,0.007598151,0.010523234,0.007118688,0.009865499,0.00310178,0.006096149,0.004775102,0.007646578,,
E01020010,0.008017533,0.011196074,0.009003683,0.012251727,0.007284063,0.010386794,0.008801367,0.011609461,0.010540347,0.013211511,0.009670732,0.012299192,0.01010466,0.012597464,0.010483804,0.012924809,0.008476223,0.011247531,0.00721716,0.009649248,0.005419883,0.007935005,0.00721716,0.009649248,,
E01020011,0.004474732,0.00877561,0.008338386,0.012519403,0.00705277,0.01125761,0.006749999,0.011065416,0.009586265,0.013627097,0.009939356,0.013976551,0.007873326,0.012034956,0.008138488,0.012435682,0.007461847,0.011638595,0.007259345,0.011583953,0.004718612,0.009250355,0.007259345,0.011583953,,
E01020012,0.004702563,0.008281804,0.006243979,0.009755666,0.006956465,0.010304726,0.00804249,0.011338235,0.012519618,0.015603969,0.010883729,0.013982038,0.012163363,0.01512292,0.01009973,0.01310239,0.010149853,0.013364299,0.00888983,0.011859355,0.005273436,0.008438649,0.005273436,0.008438649,,
E01020013,0.006749314,0.010000705,0.008925412,0.012146488,0.007407597,0.010815873,0.007541253,0.010872511,0.010258952,0.013306145,0.011196983,0.014378495,0.010730182,0.014043801,0.010937138,0.014173024,0.008215648,0.011369061,0.008312151,0.011501118,0.003624529,0.007117716,0.005578664,0.008923234,,
E01020014,0.007866919,0.010891557,0.009161284,0.01189967,0.009539546,0.012329467,0.00909881,0.011934404,0.014767814,0.017273399,0.013302745,0.015908686,0.014407468,0.016969833,0.012751522,0.015341894,0.011879447,0.014548207,0.011166107,0.013753631,0.006123358,0.008956382,0.008150658,0.010883915,,
E01020015,0.008887113,0.011273961,0.009556608,0.011957629,0.009709604,0.012044422,0.009005394,0.011505734,0.015150474,0.017282822,0.012796339,0.015025872,0.014694094,0.016799563,0.014138829,0.01625988,0.012506952,0.014789362,0.011659798,0.013822665,0.006209999,0.008616599,0.007762402,0.010101179,,
