Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015124,0.052892133,0.057437589,0.048303214,0.045351342,0.043861961,0.024949776,0.040167702,0.056382316,0.065585025,0.062203103,0.064582096,0.065079727,0.06878809,0.051268788,0.029310881,0.051268788
E01015125,0.042467161,0.050623488,0.044708201,0.044708201,0.036440029,0.045928307,0.04748299,0.04748299,0.060671468,0.050320995,0.047752357,0.051716903,0.050129132,0.057580178,0.052548834,0.046180336
E01015126,0.080131592,0.066587308,0.077357075,0.062250108,0.060559037,0.03586462,0.05948164,0.064037992,0.07833607,0.062250108,0.084581263,0.07691446,0.06593121,0.073134505,0.08808606,0.08808606
E01015127,0.045351342,0.045045441,0.057814338,0.037046795,0.042884996,0.039096945,0.037864366,0.040607412,0.055524499,0.062207391,0.059567885,0.060299139,0.0538602,0.049726683,0.049726683,0.049726683
E01015128,0.053518111,0.045975758,0.045679005,0.038544248,0.0358528,0.03528418,0.044006671,0.042884996,0.044238063,0.042238949,0.05471589,0.051176663,0.043104747,0.045188406,0.045188406,0.036640066
E01015129,0.047456535,0.045684225,0.045053096,0.048878153,0.053118372,0.057141224,0.06355632,0.051553089,0.071803203,0.062477029,0.055273204,0.067025419,0.066405601,0.059208802,0.052191939,0.042467161
E01015130,0.044238063,0.03419934,0.033681536,0.022108783,0.035661236,0.042884996,0.041818929,0.050022081,0.062207391,0.050929623,0.053700294,0.043551054,0.048156917,0.043326754,0.043326754,0.035098623
E01015131,0.054178581,0.055071463,0.049741926,0.052892133,0.048303214,0.053314123,0.057935355,0.074875128,0.054178581,0.058957148,0.062834911,0.033887999,0.033276665,0.033276665,0.033276665,0.033276665
E01015132,0.062250108,0.081340693,0.067256542,0.07833607,0.061676055,0.064037992,0.069925791,0.072316759,0.073316578,0.074420871,0.069692876,0.059931305,0.06911773,0.054557601,0.054557601,0.054557601
E01015133,0.037696922,0.030778096,0.055071463,0.051268788,0.049374288,0.046617579,0.025822999,0.054913083,0.0538602,0.052846745,0.041672008,0.051239468,0.048579042,0.055524499,0.048860977,0.048860977
E01015134,0.071571192,0.086298698,0.064656912,0.075542925,0.030026577,0.049012035,0.047956422,0.055071463,0.062203103,0.055273204,0.060299139,0.055273204,0.069692876,0.063410734,0.056007726,0.045661419
E01015135,0.063192509,0.062652101,0.050129132,0.056399664,0.057581283,0.065766928,0.058498055,0.062652101,0.062977696,0.068501452,0.06830652,0.0674508,0.063850342,0.061457061,0.058135664,0.058135664
E01015136,0.067148709,0.074218902,0.055071463,0.060421672,0.05753659,0.061816248,0.063410734,0.066222819,0.075523663,0.065053634,0.064794955,0.063638895,0.061694755,0.044708201,0.050910725,0.050910725
E01015137,0.056948281,0.053742884,0.057935355,0.056948281,0.062203103,0.070188821,0.060857459,0.074092554,0.066621751,0.075461481,0.077292478,0.071341587,0.063822133,0.054557601,0.054557601,0.044445836
E01015138,0.055071463,0.058957148,0.060559037,0.033276665,0.030026577,0.05087837,0.057935355,0.07833607,0.074218902,0.081796465,0.072939997,0.083166563,0.076222598,0.070508734,0.057935355,0.057935355
E01015139,0.075716323,0.069203783,0.076234742,0.071076855,0.061048373,0.059767714,0.044708201,0.058503343,0.063192509,0.072339848,0.074999821,0.074543541,0.079873822,0.075928611,0.071341587,0.065521818
E01015140,0.057935355,0.055071463,0.055529004,0.046945244,0.056761923,0.056761923,0.061748037,0.076139848,0.080469685,0.077938374,0.082475973,0.073573953,0.089123522,0.068636022,0.068636022,0.068636022
E01015141,0.055071463,0.049741926,0.059568439,0.045661419,0.039690085,0.041413525,0.047752357,0.03922368,0.0538602,0.042738989,0.068245599,0.063004541,0.070691758,0.059992041,0.059992041,0.049012035
E01015142,0.062207391,0.061429937,0.057280502,0.03899456,0.052548834,0.056239727,0.05785717,0.062010678,0.071493101,0.072636652,0.075944098,0.072241213,0.071849843,0.068689114,0.068689114,0.073206118
E01015143,0.066098165,0.065960789,0.076760082,0.073864675,0.05915074,0.057814338,0.054295005,0.063924268,0.074999821,0.067025419,0.080394478,0.077853669,0.077292478,0.077329698,0.077329698,0.077329698
E01015144,0.064366189,0.068643697,0.068078947,0.06750485,0.068463971,0.067545338,0.065460665,0.073339538,0.080896003,0.07526675,0.067848983,0.068662034,0.067244222,0.066073394,0.072125843,0.066073394
E01015145,0.071959662,0.072122426,0.069740023,0.063722998,0.059372273,0.054112969,0.056196215,0.053427438,0.057553483,0.056186872,0.056934887,0.058166187,0.057522812,0.05705154,0.055659945,0.0543553
E01015146,0.056269558,0.055030738,0.057127626,0.053588096,0.054092233,0.054118835,0.058982423,0.057036138,0.064391876,0.060554125,0.065546232,0.060554125,0.059640384,0.058791186,0.054266036,0.044900357
E01015147,0.066098165,0.066856367,0.06582854,0.049434739,0.048860977,0.055524499,0.056483466,0.064296422,0.077272347,0.070435501,0.076401302,0.080921593,0.087792534,0.073316578,0.073316578,0.073316578
E01015148,0.068721402,0.06784729,0.050647518,0.050647518,0.051148875,0.057663635,0.058700616,0.059773448,0.061728673,0.068463971,0.073010159,0.068155184,0.062832716,0.055720155,0.051873936,0.047227554
E01015149,0.067013228,0.06117009,0.062275992,0.062333869,0.055978756,0.059376312,0.05559697,0.060784962,0.063951307,0.064942859,0.070390104,0.067268558,0.068199383,0.064500456,0.064500456,0.060140957
E01015150,0.073646774,0.06945766,0.067025419,0.066621751,0.06945766,0.078349544,0.071803203,0.076401302,0.073223621,0.081496411,0.081992189,0.085384563,0.074699736,0.071803203,0.071803203,0.065960789
E01015151,0.03026913,0.03241222,0.029875297,0.030209786,0.025897584,0.027998144,0.024654017,0.027279228,0.034922859,0.031880215,0.032670895,0.028334006,0.024949329,0.023474212,0.022542191,0.023474212
E01015152,0.064318244,0.065549618,0.064820905,0.061122919,0.031665355,0.035490033,0.035418788,0.037285816,0.035055027,0.036992919,0.047644386,0.048823461,0.044090009,0.036186754,0.036186754,0.037716432
E01015153,0.049376307,0.049645077,0.04935735,0.046950405,0.047153908,0.047153908,0.05260366,0.049804402,0.053848011,0.054209568,0.054075087,0.051319314,0.050266325,0.049944429,0.048651898,0.045650842
E01015155,0.077277092,0.06923528,0.061615704,0.062016425,0.059849755,0.058832292,0.05515222,0.054993333,0.060128298,0.057749206,0.056773674,0.058048781,0.059221909,0.059302214,0.059302214,0.059302214
E01015156,0.042504813,0.045543353,0.038860688,0.036733632,0.036050024,0.03893524,0.042698592,0.042012982,0.042650034,0.044328292,0.037434384,0.04286301,0.042137681,0.025338458,0.026643247,0.022326604
E01015157,0.056987131,0.050183071,0.041946612,0.044446509,0.053877626,0.055816433,0.051617661,0.049291934,0.05652434,0.04935735,0.045504469,0.045277026,0.045890286,0.043130908,0.039073166,0.036655067
E01015158,0.057326246,0.056939782,0.049597298,0.047304406,0.04512303,0.038564543,0.035459535,0.036019624,0.040042248,0.041092364,0.044726032,0.043546928,0.037716432,0.041496153,0.04018854,0.035484513
