Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020251,2,4,8,10,4,28
E01020252,4,6,15,15,7,47
E01020253,4,4,14,9,3,34
E01020254,4,7,13,13,5,42
E01020255,3,4,11,13,7,38
E01020256,3,5,11,14,6,40
E01020257,2,3,8,9,4,27
E01020258,2,3,9,13,6,33
E01020259,2,2,10,14,6,35
E01020260,1,1,5,9,6,22
E01020261,1,1,6,9,4,22
E01020262,2,3,11,18,9,43
E01020263,2,4,10,15,11,43
E01020264,4,6,11,18,11,50
E01020265,3,4,10,12,7,35
E01020266,3,3,11,14,6,37
E01020267,2,2,7,11,5,27
E01020268,2,2,7,11,7,29
E01020269,4,8,13,22,14,62
E01020270,2,5,9,11,5,31
E01020271,4,7,15,18,6,51
E01020272,6,8,19,18,6,56
E01020273,2,2,7,10,4,26
E01020274,3,3,11,17,6,40
E01020275,2,5,10,20,8,45
E01020276,3,3,13,15,9,43
E01020277,6,10,19,21,9,65
E01020278,5,4,15,19,7,50
E01020279,7,21,25,26,9,88
E01020280,7,16,24,24,8,79
E01020281,3,4,11,14,5,36
E01020282,4,6,14,17,9,50
E01020283,3,5,13,17,9,47
E01020284,6,10,22,20,6,64
E01020285,7,12,21,18,6,64
E01020286,4,5,15,22,9,56
E01020287,4,4,13,22,10,52
E01020288,3,6,14,21,10,54
E01020289,3,4,13,21,11,52
E01020290,3,5,14,23,12,57
E01020291,3,6,16,20,9,54
E01020292,3,4,14,19,9,49
E01020293,6,7,21,27,11,71
E01020294,5,8,17,20,11,62
E01020295,3,4,12,19,10,47
E01020296,3,4,12,18,8,45
E01020297,3,7,14,17,9,50
E01020298,1,4,10,12,9,37
E01020299,3,4,15,20,12,55
E01020300,2,3,7,12,7,32
E01020301,5,6,16,24,10,61
E01020302,4,6,16,23,10,59
E01020303,3,4,11,23,9,49
E01020304,5,6,16,15,8,50
E01020305,3,5,10,12,5,36
E01020306,2,3,7,7,3,23
E01020307,5,7,16,15,8,51
E01020308,4,5,15,23,9,56
E01020309,4,6,15,24,10,58
E01020310,4,8,14,26,18,70
E01020311,3,7,19,27,13,68
E01020312,3,3,10,20,11,47
E01020313,3,5,13,16,7,44
E01020314,3,4,15,23,10,56
E01020315,3,5,13,15,9,44
E01020316,3,4,10,16,8,40
E01020317,1,2,6,12,5,27
E01020318,1,2,8,10,6,27
E01020319,3,5,14,21,8,51
E01020320,3,6,14,24,11,57
E01020321,5,10,22,28,11,77
E01020322,6,12,22,28,13,81
E01020323,3,14,21,30,8,77
E01020324,3,2,11,21,9,46
E01020325,3,5,13,20,7,49
E01020326,4,7,19,22,9,61
E01020327,2,5,10,9,6,32
E01020328,7,12,25,18,7,69
E01020329,3,5,11,20,9,47
