Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01020332,681.6418989,659.082594,630.4712657,696.165382,621.2678816,627.5002768
E01020333,691.2365905,619.6187016,609.1822342,625.1532442,566.1876449,565.0796942
E01020334,718.895145,678.3156985,663.6154624,653.843629,586.8136087,603.0709269
E01020335,685.5414771,677.2276591,626.956504,623.4848724,570.8456142,582.5475055
E01020336,859.7547292,773.7512447,752.4190017,720.00119,647.3519535,648.8266892
E01020337,871.5121061,859.0565649,809.6693379,759.1004999,728.903905,715.1421466
E01020338,589.7588802,578.5551237,597.46463,615.7894987,539.2124254,528.5934308
E01020339,604.2861609,614.0492393,611.0590135,632.0157915,578.9115416,590.3712448
E01020340,674.7693556,624.5280967,641.7619411,611.2302153,564.8931689,549.6531018
E01020341,622.9587585,565.3605527,556.7816261,566.5448466,506.1538987,511.1908765
E01020342,911.6739476,830.8180324,814.4916461,823.7547498,768.0846985,765.8669576
E01032628,#DIV/0!,#DIV/0!,531.6815673,550.1722982,562.8154694,587.2821194
E01032657,1350.81337,1267.699155,881.8549559,896.5520944,907.2669684,839.4031444
E01032658,1352.516219,1345.433208,958.3601655,966.4488043,910.7132778,909.2978112
E01033232,1160.323599,1229.143086,765.8672104,730.7050733,717.2754081,719.3129822
E01033233,910.0253153,939.0148983,498.8876289,462.8894716,427.5178146,463.4412102
E01033234,938.3167396,950.4196822,762.2775026,780.4520132,771.9130234,804.8518255
E01033235,1165.407734,1109.907992,597.5457837,636.7845365,601.0134721,614.0326939
E01033236,1262.05644,1199.996873,650.9046679,762.9830199,724.3135788,754.6460298
E07000040,67.61175626,66.78176759,65.83620001,67.35449972,63.57921512,66.87352687
E07000041,92.8550425,92.75818849,92.19053924,94.74154512,89.5227533,93.41382542
E07000042,93.2889084,93.2179896,93.74525086,95.61760609,91.19627294,95.36319657
E07000043,93.91201171,94.3981258,96.31413446,95.49748553,89.23834946,92.84478511
E07000044,93.06400272,90.27340978,88.66268156,89.02853521,83.41022203,87.56563158
E07000045,74.559437,74.68468653,73.48462179,73.87270415,71.07694774,73.48517087
E07000046,106.3184595,108.7474246,109.0986541,110.1738825,102.6863518,107.7139221
E07000047,120.4898692,117.3232345,115.3330965,118.3920454,110.7196424,116.482873
E10000008,31.38334815,31.2472746,31.10617815,31.49945888,29.69641883,31.06478791
E06000026,67.56740337,64.86064615,63.40328195,63.7687046,59.89013843,62.11345027
E06000027,80.63608076,80.39098138,79.61251466,79.91531961,77.14306854,79.22088934
IMDQ1,105.178404,102.5019458,101.4688609,101.7113636,97.43200501,99.78376171
IMDQ2,60.41962858,59.78824497,59.19540247,59.96541533,57.0527476,58.99871319
IMDQ3,45.75332845,45.22573175,44.7573724,45.28028832,42.67140807,44.52506648
IMDQ4,49.33555578,48.29348151,47.7376814,48.2113498,45.02012904,47.43969819
IMDQ5,83.5576294,80.03703181,78.19939404,78.42889903,73.17100125,77.24205053
E02003122,354.7245935,336.5033574,334.4216385,345.1116471,322.5142376,331.5265849
E02003123,386.5909505,362.2618845,354.5460716,359.1431672,339.1770539,351.6964119
E02003124,410.8102087,396.1587847,383.0368822,394.1738399,374.776272,382.4691358
E02003125,504.0178338,473.5080731,459.8565588,462.5340297,429.1033339,447.3941938
E02003126,386.2132522,366.5132502,368.8438011,381.9922853,357.3336059,375.8323967
E02003127,432.2296879,411.094499,395.1679804,396.5223901,377.8102218,387.0212913
E02003128,387.5862625,364.4688604,360.559714,368.5130881,354.2308769,361.3223958
E02003129,413.7999785,396.1389376,376.081041,368.1780807,350.49222,363.9872157
E02003130,364.9445084,345.7521415,334.4449552,335.471263,316.6072619,331.98182
E02003131,410.3523395,395.5858093,389.7176661,391.3729239,373.3719677,377.3480573
E02003132,373.733967,358.6089403,346.5562112,357.056232,331.0850242,348.0074378
E02003133,379.2048004,355.8899187,346.7907488,364.6580509,334.3629514,346.6355098
E02003134,436.4292953,433.28296,427.9474116,445.1904845,408.7610736,425.361909
E02003135,426.9068813,411.592435,404.8186549,407.4758882,395.0090954,402.128393
E02003136,337.1844656,318.3262602,300.0281344,299.2268751,285.0111991,294.2889353
