Area,60 to 69,70 to 74,75 to 79,80 to 84,85 and over,Total
E01020160,4,2,5,5,8,24
E01020161,4,4,7,12,38,66
E01020162,2,2,2,2,2,10
E01020163,3,2,4,3,9,20
E01020164,3,2,3,3,7,17
E01020165,2,2,1,1,6,13
E01020166,3,2,4,5,9,22
E01020167,2,1,2,2,8,16
E01020168,4,5,6,13,35,64
E01020169,4,3,4,6,26,43
E01020170,5,5,6,10,18,44
E01020171,5,5,8,8,20,47
E01020172,5,4,5,7,19,40
E01020173,4,4,5,7,22,42
E01020174,4,4,6,8,14,36
E01020175,5,6,9,12,18,50
E01020176,3,2,2,7,15,29
E01020177,3,2,3,5,23,37
E01020178,5,6,7,11,25,54
E01020179,5,5,8,13,22,54
E01020180,3,3,4,7,16,34
E01020181,3,3,5,8,21,41
E01020182,2,2,2,2,9,18
E01020183,2,3,4,7,17,33
E01020184,3,3,4,6,16,32
E01020185,3,4,5,6,14,32
E01020186,4,5,7,8,15,39
E01020187,3,3,4,7,14,31
E01020188,5,4,5,6,14,34
E01020189,4,4,5,9,23,45
E01020190,5,5,7,8,19,44
E01020191,3,3,2,3,12,23
E01020192,3,4,6,6,19,38
E01020193,3,2,3,5,16,30
E01020194,2,2,3,4,7,19
E01020195,3,3,3,5,14,28
E01020196,3,4,3,5,23,37
E01020197,3,3,5,7,6,24
E01020198,3,2,3,2,7,16
E01020199,3,2,3,5,14,27
E01020200,3,2,4,6,12,28
E01020201,5,5,5,7,35,57
E01020202,4,5,7,13,23,52
E01020203,4,5,9,12,26,55
E01020204,2,1,1,2,3,8
E01020205,4,3,5,7,22,40
E01020206,2,3,4,6,15,30
E01020207,2,2,3,3,26,36
E01020208,2,1,3,4,12,22
E01020209,2,3,3,4,5,17
E01020210,3,2,4,5,10,25
E01020211,2,2,2,2,7,15
E01020212,2,1,3,3,7,15
E01020213,3,4,4,4,10,25
E01020214,3,3,5,8,14,34
E01020215,3,3,6,7,10,28
E01020216,2,2,3,2,9,19
E01020217,2,3,3,6,24,38
E01020218,2,1,2,4,14,24
E01020219,3,2,4,5,11,25
E01020220,3,2,3,4,8,20
E01020221,3,3,4,4,10,25
E01020222,2,2,2,4,8,19
E01020223,3,3,5,5,8,24
E01020224,1,1,1,1,3,7
E01020225,2,2,2,3,9,17
E01020226,3,2,5,6,29,44
E01020227,3,3,4,7,29,45
E01020228,4,5,7,9,38,62
E01020229,5,6,7,9,20,47
E01020230,4,4,4,6,18,35
E01020231,3,3,4,6,16,33
E01020232,3,2,3,4,7,19
E01020233,5,6,8,10,32,61
E01020234,3,3,2,5,14,26
E01020235,4,4,6,9,27,50
E01020236,3,3,3,7,10,26
E01020237,3,3,3,6,10,26
E01020238,3,3,3,5,13,27
E01020239,3,3,4,6,18,34
E01020240,3,3,5,8,24,42
