Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004167,68,70,114,98,48,398
E02004168,43,59,96,87,48,333
E02004169,33,29,82,89,44,277
E02004170,49,62,108,103,49,371
E02004171,32,34,83,93,46,287
E02004172,38,33,89,116,57,333
E02004173,44,39,106,130,64,383
E02004174,47,57,94,95,54,347
E02004175,43,42,85,94,46,310
E02004176,27,28,67,110,63,295
E02004177,41,47,91,103,52,334
E02004178,24,21,66,72,43,225
E02004179,40,54,94,77,58,324
E02004180,30,25,71,89,46,261
E02004181,30,42,72,68,36,248
E02004182,52,61,101,87,48,349
E02004183,35,38,69,70,52,265
E02004184,66,80,124,114,45,429
E02004185,21,23,47,69,50,209
E02004186,45,49,106,113,65,378
E02004187,62,61,137,166,88,515
E02004188,35,31,90,127,73,356
E02004189,39,47,82,86,35,290
E02004190,44,35,107,139,67,392
E02004191,49,52,129,140,76,448
E02004192,26,21,71,111,64,292
E02004193,68,57,135,144,72,476
E02004194,31,34,80,108,51,305
E02004195,35,37,65,85,54,276
E02004196,28,27,79,108,58,300
E02004197,21,22,64,82,62,251
E02004198,35,35,70,92,57,289
E02004199,23,20,60,96,76,276
E02004200,21,25,50,83,64,243
E02004201,28,24,70,100,60,281
E02004202,35,50,101,101,53,340
E02004203,19,17,53,79,41,209
E02004204,46,45,123,132,75,421
E02004205,47,52,99,126,71,395
E02004206,35,36,73,100,76,320
E02004207,36,34,84,91,56,301
E02004208,30,29,70,91,61,280
E02004209,51,50,112,108,61,382
E02004210,52,53,97,117,67,386
E02004211,17,17,49,73,49,205
E02004212,35,38,71,75,39,259
E02004213,37,66,100,90,43,335
E02004214,53,70,98,84,39,344
E02004215,46,48,85,85,50,315
E02004216,32,32,62,80,44,250
E02004217,45,51,116,126,63,402
E02004218,28,30,63,84,43,248
E02004219,21,14,49,62,39,186
E02004220,29,36,82,112,71,331
E02004221,20,26,54,76,64,240
E02004222,39,46,81,85,41,292
E02004223,93,112,190,187,84,666
E02004224,35,31,84,119,68,337
E02004225,41,39,81,76,46,283
E02004226,36,35,94,146,75,386
E02004227,59,58,141,174,92,525
E02004228,41,37,96,140,75,388
E02004229,50,61,124,157,80,473
E02004230,45,54,108,100,59,366
E02004231,30,44,95,124,55,348
E02004232,37,30,94,125,64,350
E02004233,73,77,149,177,115,590
E02004234,27,19,62,96,51,255
E02004235,31,31,73,106,66,307
E02006840,62,71,145,151,81,510
TOWN01,45,51,116,126,63,402
TOWN02,68,66,155,196,139,625
TOWN03,271,312,575,580,325,2064
TOWN04,222,258,509,607,346,1941
TOWN05,52,64,126,113,80,435
TOWN06,128,129,290,341,174,1062
TOWN07,118,131,282,292,144,967
TOWN08,56,55,119,184,119,534
TOWN09,89,96,190,249,160,785
TOWN10,1710,1351,1804,1532,776,7174
TOWN11,272,270,570,611,411,2133
TOWN12,68,63,144,181,98,554
TOWN13,100,95,237,314,167,913
TOWN14,95,102,227,248,170,843
TOWN15,117,118,258,306,162,961
TOWN16,174,169,404,478,252,1478
TOWN17,86,89,194,278,189,834
TOWN18,6,9,20,37,19,92
TOWN19,15,14,43,58,30,161
TOWN20,406,445,900,968,526,3244
TOWN21,143,164,371,443,237,1357
TOWN22,70,58,170,190,109,597
TOWN23,43,40,99,143,138,463
TOWN24,57,52,130,180,167,585
TOWN25,84,81,192,247,135,739
TOWN26,158,163,365,483,276,1447
TOWN27,90,90,193,251,162,785
TOWN28,221,235,481,517,278,1733
TOWN29,107,99,274,334,177,991
DIV1,79,121,185,165,83,634
DIV2,68,93,183,189,91,624
DIV3,59,59,132,157,114,522
DIV4,97,123,199,175,99,692
DIV5,86,98,168,163,83,598
DIV6,62,71,150,168,93,544
DIV7,96,116,199,215,101,727
DIV8,70,74,157,175,92,568
DIV9,54,51,141,167,105,518
DIV10,52,64,126,113,80,435
DIV11,52,70,146,142,72,481
DIV12,62,57,154,185,100,558
DIV13,55,50,132,169,89,495
DIV14,62,59,155,215,120,611
DIV15,78,89,173,185,94,621
DIV16,70,62,171,220,113,637
DIV17,68,83,160,161,75,547
DIV18,61,58,135,196,118,567
DIV19,83,87,172,226,147,715
DIV20,361,75,102,102,62,702
DIV21,48,62,136,151,79,476
DIV22,55,49,129,157,154,544
DIV23,194,210,412,416,237,1470
DIV24,110,183,233,176,68,770
DIV25,75,81,172,173,113,615
DIV26,42,48,102,117,82,391
DIV27,70,82,182,236,122,692
DIV28,114,134,179,162,85,675
DIV29,100,95,237,314,167,913
DIV30,84,89,176,197,97,644
DIV31,49,45,115,155,93,457
DIV32,68,57,135,144,72,476
DIV33,58,55,131,188,133,565
DIV34,71,71,162,175,103,582
DIV35,91,112,179,171,85,637
DIV36,87,95,167,177,99,625
DIV37,49,62,136,188,136,571
DIV38,82,84,202,225,123,716
DIV39,62,40,127,154,99,483
DIV40,91,119,182,154,74,620
DIV41,48,57,119,186,114,524
DIV42,49,46,116,167,153,531
DIV43,49,45,110,153,148,504
DIV44,57,44,145,188,100,534
DIV45,73,72,165,207,114,630
DIV46,202,208,178,126,62,775
DIV47,518,182,166,112,54,1032
DIV48,73,77,149,177,115,590
DIV49,81,82,167,208,128,666
DIV50,100,100,189,177,88,654
DIV51,71,88,163,185,111,618
DIV52,77,75,175,222,121,669
DIV53,67,70,177,205,108,627
DIV54,59,81,139,119,82,480
DIV55,49,46,129,170,105,501
DIV56,61,58,148,161,82,510
DIV57,94,135,195,157,61,642
DIV58,68,72,173,248,130,690
CHSCTAXE,329,123,59,50,62,1673
CHSCTBARNSTAPLE,240,75,34,26,29,1746
CHSCTBIDEFORD,339,114,50,37,39,2081
CHSCTBRAUNTON,242,79,32,24,30,1488
CHSCTCREDITON,173,50,22,16,18,1029
CHSCTCULLOMPTON,183,56,24,20,23,1260
CHSCTDAWLISH,264,84,37,30,43,1490
CHSCTEXETERCHALL,378,116,54,41,52,3119
CHSCTEXETERSYCAMORE,312,92,42,37,51,3987
CHSCTEXMOUTH,332,115,56,44,56,2133
CHSCTHONITON,218,76,37,26,30,1321
CHSCTIVYBRIDGE,259,74,34,25,26,1487
CHSCTKINGSBRIDGE,161,55,23,19,22,834
CHSCTNABBOT,361,114,50,38,51,2526
CHSCTOKE,233,69,29,21,25,1425
CHSCTSMOLTON,165,53,23,17,18,946
CHSCTTAVISTOCK,279,85,36,30,34,1627
CHSCTTEIGN,207,64,27,23,23,1250
CHSCTTIVERTON,260,80,37,27,29,1726
CHSCTTORRINGTON,297,86,35,26,28,1644
CHSCTTOTNES,207,65,27,22,24,1104
Eastern,,,,,,
Northern,,,,,,
Southern,,,,,,
Western,,,,,,
