DIV33,Kingsbridge ED,17025,17455,17168,17125,,
DIV34,Kingsteignton & Teign Estuary ED,20313,19789,21139,21576,,
DIV35,Newton Abbot North ED,15555,14918,16404,15621,,
DIV36,Newton Abbot South ED,15047,14784,15397,15092,,
DIV37,Northam ED,15154,15532,15872,15085,,
DIV38,Okehampton Rural ED,14164,14093,14746,15037,,
DIV39,Otter Valley ED,24663,23853,23696,25362,,
DIV40,Pinhoe & Mincinglake ED,15617,15293,16400,16429,,
DIV41,Salcombe ED,19194,19722,20532,20560,,
DIV42,Seaton & Colyton ED,21544,20555,20261,21731,,
DIV43,Sidmouth ED,24662,23530,23376,24585,,
DIV44,South Brent & Yealmpton ED,19331,19965,19484,19885,,
DIV45,South Molton ED,15415,14977,14959,13154,,
DIV46,St David's & Haven Banks ED,11136,12588,13967,15195,,
DIV47,St Sidwells & St James ED,11767,14899,15303,15689,,
DIV48,Tavistock ED,20639,20284,20043,19233,,
DIV49,Teignmouth ED,14556,14916,15722,16962,,
DIV50,Tiverton East ED,14190,14440,15200,15524,,
DIV51,Tiverton West ED,14758,14062,13894,13873,,
DIV52,Torrington Rural ED,15168,15512,16406,14868,,
DIV53,Totnes & Dartington ED,15327,14412,15489,14972,,
DIV54,Wearside & Topsham ED,19622,20763,21428,22690,,
DIV55,Whimple & Blackdown ED,20310,18503,18649,19235,,
DIV56,Willand & Uffculme ED,20838,21232,21338,21718,,
DIV57,Wonford & St Loyes ED,13617,14036,14051,15863,,
DIV58,Yelverton Rural ED,19681,18654,18998,17819,,
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",22541,21086.23077,20998.53846,22508,,
CHSCTBARNSTAPLE,Barnstaple CHSCT,14342.17391,14842.65217,14806,14551,,
CHSCTBIDEFORD,Bideford and Northam CHSCT,15398.24,15513.76,15663.72,15182,,
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,14235,15275.5,15473.05,16245,,
CHSCTCREDITON,Crediton CHSCT,17572.75,17718.16667,18114.41667,17648,,
CHSCTCULLOMPTON,Cullompton CHSCT,19971.9375,19806.3125,19993.4375,20623,,
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,15216.25,15105.05,16271.1,16727,,
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,18045.09524,18357.7381,19207.78571,19661,,
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,13427.19048,14835.80952,15441.02381,16917,,
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,20881.7931,20324.65517,20492,21682,,
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,21530.05,20818.6,20402.5,21532,,
CHSCTIVYBRIDGE,Ivybridge CHSCT,22413.33333,22397.90476,22769,22678,,
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,17902,18410.88889,18197.55556,18379,,
CHSCTNABBOT,Newton Abbot CHSCT,18439.02703,18255.64865,19186.32432,18759,,
CHSCTOKE,Okehampton CHSCT,15931.375,15571.625,16250.1875,15412,,
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,15712,14895.55556,15309.55556,12901,,
CHSCTTAVISTOCK,Tavistock CHSCT,20532.71429,19740.90476,20041.85714,19172,,
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,17745.58824,17897.29412,19737.82353,18906,,
CHSCTTIVERTON,Tiverton CHSCT,15139.3,14694.4,14969.3,15108,,
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,13825.44444,13918.77778,14969.05556,12550,,
CHSCTTOTNES,Totnes and Dartmouth CHSCT,16647.42857,16168.21429,17133.71429,17236,,
Eastern,Eastern LCP,18144.04072,18073.20814,18439.28054,19166,,
Northern,Northern LCP,14583.23158,14950.74737,15252.72632,14516,,
Southern,Southern LCP,15287.14917,14576.06077,15193.49724,14884,,
Western,Western LCP,14673.42857,14767.70476,15077.98095,14984,,
