Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020247,4,7,10,12,4,36
E01020248,2,6,11,16,5,40
E01020249,3,2,9,11,4,30
E01020250,4,5,12,13,4,37
E01020251,5,6,11,13,3,38
E01020252,3,6,11,11,3,34
E01020253,5,6,14,11,2,37
E01020254,4,6,9,9,2,31
E01020255,4,4,10,10,4,30
E01020256,3,4,11,11,3,33
E01020257,3,4,8,11,3,28
E01020258,4,5,12,16,4,42
E01020259,1,3,8,10,3,27
E01020260,2,2,6,10,5,25
E01020261,2,2,9,10,4,26
E01020262,3,3,7,13,4,30
E01020263,3,4,10,12,6,34
E01020264,3,6,9,13,4,35
E01020265,3,5,11,13,5,37
E01020266,5,4,12,15,4,39
E01020267,4,4,9,15,4,35
E01020268,2,2,11,12,5,33
E01020269,2,7,12,15,5,41
E01020270,3,8,11,13,4,40
E01020271,5,6,11,12,2,36
E01020272,7,6,14,12,3,42
E01020273,3,4,10,12,4,32
E01020274,3,2,10,14,4,32
E01020275,2,5,7,15,3,32
E01020276,3,3,11,12,5,33
E01020277,6,8,16,15,4,47
E01020278,4,4,13,15,4,40
E01020279,6,19,21,17,4,68
E01020280,8,13,20,17,3,61
E01020281,6,6,15,17,4,49
E01020282,3,5,10,12,4,34
E01020283,3,5,9,14,4,36
E01020284,5,9,17,15,3,49
E01020285,5,10,15,15,3,48
E01020286,4,5,11,16,4,41
E01020287,4,3,11,16,4,39
E01020288,4,6,11,16,5,41
E01020289,3,4,11,16,5,39
E01020290,3,5,11,16,6,41
E01020291,4,6,11,16,4,41
E01020292,3,4,12,14,4,37
E01020293,5,6,18,19,6,53
E01020294,4,8,15,15,4,45
E01020295,3,4,11,14,5,37
E01020296,3,4,10,14,5,36
E01020297,2,6,10,10,4,31
E01020298,3,5,14,15,7,43
E01020299,3,4,12,17,6,42
E01020300,4,6,10,15,5,40
E01020301,5,7,12,20,5,49
E01020302,4,6,12,18,5,44
E01020303,3,4,9,18,4,38
E01020304,5,7,13,13,4,42
E01020305,2,4,9,9,2,28
E01020306,3,4,10,9,2,29
E01020307,5,6,11,10,3,36
E01020308,4,5,12,20,5,46
E01020309,4,5,12,18,5,43
E01020310,4,9,14,19,8,53
E01020311,4,6,14,19,6,49
E01020312,3,3,8,14,6,34
E01020313,3,5,10,11,3,32
E01020314,3,3,11,17,5,40
E01020315,3,4,11,12,4,33
E01020316,3,6,10,19,5,43
E01020317,2,4,7,15,5,32
E01020318,2,3,9,11,4,31
E01020319,3,4,10,18,4,39
E01020320,3,5,11,17,5,42
E01020321,5,10,18,21,5,58
E01020322,5,11,16,21,6,59
E01020323,6,18,24,28,5,80
E01020324,2,3,9,16,4,34
E01020325,4,5,10,16,4,39
E01020326,4,6,17,18,5,50
E01020327,4,8,14,12,4,42
E01020328,6,11,20,13,3,53
E01020329,3,5,10,17,4,40
E01020330,5,7,16,13,5,45
E01020331,3,4,11,13,4,36
E01020332,4,9,12,14,4,44
E01020333,4,5,14,17,4,45
E01020334,4,8,13,13,3,43
E01020335,3,4,9,13,5,33
E01020336,3,2,5,12,5,27
E01020337,4,6,8,8,3,29
E01020338,5,10,18,18,4,55
E01020339,3,4,13,16,4,41
E01020340,3,5,13,16,4,42
E01020341,2,2,9,15,5,32
E01020342,3,5,11,14,3,37
E01032628,4,6,14,21,5,49
E01032657,12,8,9,7,2,38
E01032658,12,11,8,7,2,41
E01033232,5,15,18,8,1,48
E01033233,109,20,13,18,6,166
E01033234,5,11,14,11,2,43
E01033235,2,5,9,9,3,29
E01033236,2,3,7,6,3,21
E07000040,306,459,932,1054,364,3116
E07000041,622,817,960,738,168,3305
E07000042,186,300,591,634,171,1882
