Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01020338,4,7,14,14,3,42
E01020339,2,3,10,13,3,31
E01020340,3,4,10,12,3,32
E01020341,1,1,5,8,3,18
E01020342,3,4,9,11,2,28
E01032628,2,3,8,11,3,27
E01032657,9,6,7,6,1,29
E01032658,14,13,9,8,2,45
E01033232,3,9,10,5,1,27
E01033233,51,9,6,9,2,78
E01033234,2,5,7,5,1,20
E01033235,1,2,4,4,1,14
E01033236,1,1,3,3,2,10
E07000040,193,302,606,668,218,1988
E07000041,452,640,732,555,117,2496
E07000042,141,230,445,472,125,1413
E07000043,182,302,553,605,164,1806
E07000044,132,189,386,509,144,1361
E07000045,213,359,678,765,208,2224
E07000046,131,210,420,511,146,1419
E07000047,91,155,310,383,106,1045
E10000008,1536,2388,4130,4469,1229,13751
E06000026,904,1306,1676,1515,337,5738
E06000027,287,473,843,963,268,2835
IMDQ1,614,1014,1284,1232,257,4401
IMDQ2,858,1372,2085,2115,544,6973
IMDQ3,712,1009,1794,1990,559,6064
IMDQ4,338,544,1030,1084,310,3305
IMDQ5,206,230,456,527,163,1582
E02003122,8,17,28,31,10,93
E02003123,23,47,57,55,14,196
E02003124,21,48,56,51,10,187
E02003125,18,34,45,52,11,159
E02003126,19,27,41,47,12,146
E02003127,24,44,61,49,12,190
E02003128,24,50,68,58,14,215
E02003129,12,20,35,33,9,109
E02003130,30,58,82,87,16,273
E02003131,19,38,52,45,13,167
E02003132,17,38,55,53,11,174
E02003133,15,26,37,35,9,122
E02003134,22,40,54,51,10,177
E02003135,19,58,68,48,8,201
E02003136,10,15,36,33,12,106
E02003137,10,12,32,31,8,93
E02003138,13,26,40,27,5,111
E02003139,11,21,35,27,5,98
E02003140,10,18,37,29,8,102
E02003141,25,63,79,67,11,245
E02003142,27,57,78,72,15,248
E02003143,15,30,40,41,10,137
E02003144,107,52,36,30,7,231
E02003145,31,40,48,49,11,179
E02003146,71,57,63,39,7,237
E02003147,32,68,75,66,10,252
E02003148,100,59,59,49,12,279
E02003149,70,76,75,54,9,283
E02003150,64,114,102,96,17,393
E02003151,10,12,27,31,11,89
E02003152,16,22,45,49,13,144
E02003153,10,20,32,30,7,99
E02003154,19,26,49,52,15,162
E02003155,13,21,44,44,13,135
E02003156,17,35,56,51,11,170
E02003157,20,33,55,55,12,174
